,conv1,layer1.0.conv1,layer1.0.conv2,layer1.0.conv3,layer1.1.conv1,layer1.1.conv2,layer1.1.conv3,layer1.2.conv1,layer1.2.conv2,layer1.2.conv3,layer2.0.conv1,layer2.0.conv2,layer2.0.conv3,layer2.1.conv1,layer2.1.conv2,layer2.1.conv3,layer2.2.conv1,layer2.2.conv2,layer2.2.conv3,layer2.3.conv1,layer2.3.conv2,layer2.3.conv3,layer3.0.conv1,layer3.0.conv2,layer3.0.conv3,layer3.1.conv1,layer3.1.conv2,layer3.1.conv3,layer3.2.conv1,layer3.2.conv2,layer3.2.conv3,layer3.3.conv1,layer3.3.conv2,layer3.3.conv3,layer3.4.conv1,layer3.4.conv2,layer3.4.conv3,layer3.5.conv1,layer3.5.conv2,layer3.5.conv3,layer4.0.conv1,layer4.0.conv2,layer4.0.conv3,layer4.1.conv1,layer4.1.conv2,layer4.1.conv3,layer4.2.conv1,layer4.2.conv2,layer4.2.conv3
20,-0.9584646253479419,-0.9612301536238199,-0.955695108479444,-0.9465471501907816,-0.9675131202639452,-0.9424996712041914,-0.9286342286240212,-0.9715932724746208,-0.9577249387209312,-0.9341128150517267,-0.9631687643078128,-0.9389487285449267,-0.9283205214363686,-0.9470881745450042,-0.9487195358579237,-0.9377487914547558,-0.9635577179373929,-0.9561022843719706,-0.9395290572738624,-0.950336295624369,-0.9277746410412977,-0.9395014150899212,-0.981559045948521,-0.964089552006671,-0.9608976156342415,-0.9856742515740495,-0.9394604696423827,-0.9599476084619558,-0.9986298439830472,-0.951899948193492,-0.8354925037774579,-0.9984728962421173,-0.9801292612790853,-0.7661783575023426,-0.9993150890015291,-0.9760752951270024,-0.9366601011240534,-0.9964599767513116,-0.9391252457680532,-0.8805712855307437,-0.9976018420783179,-0.9185294679004617,-0.9068730083532368,-0.9517286812872975,-0.810633795669822,-0.7900684801690714,-0.8619620967214779,-0.7663419848261315,-0.738867856283372
21,-0.9237800748216156,-0.9325056269680546,-0.9362889818621859,-0.9196226648771498,-0.9430560514826478,-0.8973420870310377,-0.881970897535731,-0.9536054716554664,-0.9244855971820691,-0.8700529954347674,-0.9477025830136264,-0.9177648194063206,-0.9024016209526112,-0.9422666133315961,-0.939293615653584,-0.9351969867805343,-0.9357968915830456,-0.9007293480872787,-0.8942895059223489,-0.9169171372200724,-0.8700599042225114,-0.8726235604242659,-0.9709300342440923,-0.9439353756535355,-0.9396303026208126,-0.9788966557732566,-0.92293634793908,-0.947740085632564,-0.9959860487706984,-0.894353043497616,-0.8231651492077845,-0.9961224106766822,-0.9143157479585199,-0.9814375863929976,-0.998552338091624,-0.9536259545852185,-0.9474178763468448,-0.9877455797350725,-0.9355099502855386,-0.9624350988896389,-0.9940610235064342,-0.9015972592702071,-0.8015677003616671,-0.929248288398,-0.6599678956756192,-0.3715148301698249,-0.7093921991400711,-0.35377562924530204,-0.25024367757459276
22,-0.9811352274521444,-0.9807040364023993,-0.978864544661599,-0.974006120887705,-0.9814383607521084,-0.9716405219238875,-0.9580043044529184,-0.9808426920263473,-0.9740548952438748,-0.9620949176121737,-0.978290962002727,-0.9748517087227653,-0.9718852210290093,-0.9783556619195214,-0.9809158724043512,-0.9763628525805842,-0.9777074082123853,-0.972593292762135,-0.9647474953795443,-0.9700264826329041,-0.9549457329809778,-0.9571912160607713,-0.9881440634655638,-0.9814919932085193,-0.9789623195565791,-0.9898853571345441,-0.965109939174994,-0.9759650366761627,-0.9984089915765396,-0.9034846673925021,-0.7986498867696772,-0.9983330515447604,-0.981322471472639,-0.8145515109469581,-0.9989246689365477,-0.9352928497473462,-0.9650187808123087,-0.995727640017288,-0.92229213738958,-0.8344711330198662,-0.997503740600657,-0.9112516338421117,-0.9155702651291515,-0.9680494689050065,-0.7624599235192357,-0.6048461932295632,-0.8287566961247711,-0.5373976530899205,-0.5361179792436247
23,-0.9625955077591349,-0.9626694252604636,-0.9581511876930904,-0.9537305526125324,-0.967814388576505,-0.9515513330346174,-0.9364740980921189,-0.9692574579892828,-0.9523641427447249,-0.9409374676036109,-0.9636391393686472,-0.9490286317969792,-0.9453819447860525,-0.9579728986461329,-0.9605201558084032,-0.9551187397501579,-0.9649616624016686,-0.9537655658685023,-0.9405961153288193,-0.95430987064834,-0.9380699482685542,-0.9432302653363043,-0.9798431141792139,-0.9624331796775709,-0.9593547263063825,-0.9838543821830514,-0.9495173819476905,-0.9627740666472516,-0.9979851836741995,-0.8971057693038758,-0.8218223585581335,-0.9977971696659798,-0.9740692602758553,-0.8747300301888388,-0.9987830011485592,-0.9524147473896935,-0.9581113610394978,-0.9959207397249522,-0.9131924742402873,-0.8537719675801552,-0.9969762959850922,-0.8907021731272942,-0.8788552440692637,-0.9459857247629404,-0.6975602871537889,-0.547575887567572,-0.7710172696273128,-0.5059823339129794,-0.5359951498500526
24,-0.9821379170436666,-0.9844781008445362,-0.9790816054944352,-0.9738048430746045,-0.9832872498459231,-0.9692856189637599,-0.9574345851148495,-0.9815069685691716,-0.9806134810656677,-0.9734752405821553,-0.9793606930457448,-0.9711310737454022,-0.9706228498947408,-0.9742544831127218,-0.97254847162214,-0.9702969307719455,-0.9787911059954473,-0.9793409556170298,-0.9741968112084525,-0.9694440947409286,-0.9494650074243144,-0.9560122279619078,-0.9898465520855466,-0.9850401642562977,-0.9828393826357055,-0.9882591072952994,-0.9163835409036298,-0.9717072157772404,-0.9986194849699497,-0.8967133511300229,-0.9116124719108432,-0.9986014498671811,-0.9851071636274179,-0.8460326628144456,-0.9992718363688362,-0.9568437045371073,-0.9664336321438893,-0.9959398718209278,-0.9380632095827262,-0.8888928357115506,-0.9976824263405478,-0.9242085962313913,-0.9043422892417166,-0.9683263285149113,-0.7496818899715121,-0.6263985752705022,-0.8164686200655987,-0.5747618279958862,-0.5037944258001127
25,-0.985966559624342,-0.9878762187549263,-0.98443777719746,-0.9804118243218525,-0.9856178671834199,-0.9749349995195291,-0.9631175429067933,-0.9851245367210009,-0.9814165114142862,-0.9717388320107975,-0.9824227988208571,-0.9793189130982092,-0.9771715396227625,-0.979787324244825,-0.9817543192966505,-0.9779249733542257,-0.9810695074115962,-0.9785034851246732,-0.9723351144490495,-0.9736892258389049,-0.9614079646978877,-0.9633998724809285,-0.989775320659825,-0.9848609045130517,-0.9833499631261846,-0.9923475027350968,-0.9734373381623744,-0.9816692670749217,-0.9988077174067757,-0.9383908338224214,-0.8644207036753653,-0.9987686175658971,-0.9892141865368898,-0.7935848633386935,-0.9993523808417121,-0.9614597759712349,-0.9655136775732422,-0.996602238784729,-0.9420929526539725,-0.8745536654584405,-0.9978032006384028,-0.927842885103324,-0.9062022079698933,-0.9714823015457207,-0.7805646908180331,-0.6442258950115507,-0.8288912204822898,-0.5806876921876851,-0.4930145190843831
26,-0.9836863541015496,-0.9837919659408876,-0.9803066243266374,-0.9757440187467553,-0.9828558357598978,-0.9722154678628608,-0.9570376839164315,-0.9791444149427238,-0.9752366304860742,-0.9657445555502524,-0.9769885794470097,-0.9731396511023784,-0.9710191091703474,-0.9765939006858704,-0.979232457306871,-0.9742397267942486,-0.9789218290680046,-0.9769001214342435,-0.969035297009182,-0.9738130693715811,-0.9589823689826009,-0.9622036218649955,-0.9890113316066127,-0.9835367458356573,-0.9830763784133716,-0.9907210611554408,-0.9587362402463562,-0.9740450310443702,-0.9983457497402708,-0.8965268725403247,-0.7419347639642314,-0.9983363577136741,-0.9825206141296272,-0.6522070592893001,-0.9988656876434925,-0.945954358109342,-0.9644045256387329,-0.9962878627066178,-0.927755910259626,-0.8252553994776608,-0.9975845240908119,-0.9151974387645445,-0.9183001763283922,-0.9681882136447658,-0.758424210023403,-0.6405052327481073,-0.8169359987125829,-0.5882987595522681,-0.5212606504713757
27,-0.973867187696664,-0.9799738907764914,-0.9766613375170745,-0.9694673334908794,-0.9712955770137134,-0.93796146464006,-0.9147690823564107,-0.9724740741293925,-0.9655327353879912,-0.9423420941814322,-0.9678084390692914,-0.9550197468742634,-0.942934917535703,-0.9561428036767317,-0.960344673387796,-0.956509838252489,-0.9609283289404814,-0.9556566613450882,-0.9492924393944107,-0.950339278571373,-0.9334453745920024,-0.9330435131982222,-0.9819801957459374,-0.9737060735780876,-0.970920257679093,-0.987114018615741,-0.9627943753614994,-0.9764826152471046,-0.9976254990053754,-0.9310229847884125,-0.8824570637319349,-0.9975469788134792,-0.9617502871344861,-0.8993151450730068,-0.9987152048903682,-0.962598110571866,-0.9604079092718905,-0.992661698311495,-0.9407959970599165,-0.9513463280465272,-0.9957735905961522,-0.9141206012912799,-0.8296523802054294,-0.9513273040053836,-0.7164414216272934,-0.47772170823784893,-0.7608955859086234,-0.3726885905999806,-0.15640202540546821
28,-0.975462298838846,-0.9707272773360924,-0.9722452219945275,-0.9601662517903492,-0.9718719256748691,-0.9436807974036729,-0.9271162496365306,-0.9757788419519816,-0.971181541646982,-0.9441492147724024,-0.9724002525693038,-0.9704966568344418,-0.9609442660728424,-0.9606021483725152,-0.9661978848957201,-0.9563318473200206,-0.9654721255435084,-0.9606076335919029,-0.9456645584936669,-0.9476887002249611,-0.9191084243359893,-0.9262843972964527,-0.9846571599340037,-0.973178910419299,-0.9780321772129968,-0.9916307278728275,-0.9517285649237118,-0.9763452902673166,-0.9988822507249817,-0.9713074417835962,-0.8633610264443199,-0.9987530757971508,-0.9837696711686771,-0.3107621420768556,-0.9995654122643196,-0.9870950772172049,-0.9581201133869665,-0.9952872206937016,-0.9392642564397783,-0.9189859357150765,-0.9969814727570947,-0.9185400987171648,-0.8774870470938496,-0.9607437300308472,-0.8022213397661396,-0.7605376411962699,-0.8314165823319694,-0.7332824086945267,-0.7134186438875549
29,-0.9581314892659578,-0.9648085697171045,-0.9619113077379452,-0.952355650736293,-0.9629515109094289,-0.938361601986591,-0.9233865575784865,-0.9673120884180997,-0.9511405227714129,-0.9300391824075822,-0.9634234102800884,-0.9465747076454769,-0.9374615702812821,-0.9565280994847114,-0.9621150902038048,-0.9533423107446178,-0.962467168113743,-0.9491517338671476,-0.931300389851684,-0.9505572593607823,-0.9269370280403972,-0.9345574530916141,-0.9807393240037714,-0.9649244126096443,-0.9606503182065551,-0.9869557815814374,-0.9462088535662545,-0.9631616196620949,-0.9981908085284631,-0.915820972854088,-0.858998557827045,-0.9980626543682607,-0.9769943750792914,-0.9738652817769913,-0.9988749741837524,-0.960799538614722,-0.9537755282331932,-0.9957642157120071,-0.9206939114698398,-0.8544182457130073,-0.997040318293564,-0.903933653057901,-0.8817514100869815,-0.9472469208717662,-0.7363143611539829,-0.6202249554061956,-0.7934832965984826,-0.5564165121737348,-0.491291171618254
30,-0.9828662281834896,-0.9837340333303544,-0.9803413691204961,-0.9757113020083947,-0.9812797794213073,-0.962734131130422,-0.9455357242621062,-0.9791000276014203,-0.9767040008299818,-0.9661501291328113,-0.9735584518285317,-0.9662793295906951,-0.9650407339879543,-0.9653387605745731,-0.967482745673376,-0.9665418721030488,-0.9728077305490435,-0.9738800148121005,-0.9679686430738768,-0.9616960265212036,-0.9441031960762096,-0.9459073375796347,-0.9870763199154861,-0.9826597476148721,-0.9818581361393243,-0.9880847025159012,-0.9416871723093821,-0.9712752969510263,-0.9987546225863818,-0.9141139791991721,-0.9007155136913751,-0.9988167769660915,-0.9875449567972471,-0.9326609903443043,-0.9995268336292669,-0.9718320187360548,-0.9737909224694645,-0.9953946934519983,-0.9363542991277355,-0.9011849544301521,-0.997204959402328,-0.9224741203554939,-0.8793487675691428,-0.9675933005581503,-0.7248380928907228,-0.4957342058149292,-0.7965092429445214,-0.38058649051605803,-0.1549439762131451
31,-0.9559794964983298,-0.9705952435687842,-0.9644268326635302,-0.9535215255100948,-0.9548262752041531,-0.898381665545446,-0.8685568946576945,-0.9624515278030004,-0.9466903589453868,-0.9027094170239023,-0.9546104767058365,-0.938372643602897,-0.922585498202317,-0.9338420952063572,-0.9457303728016644,-0.9370443569971908,-0.9480389195132415,-0.9356973871038352,-0.9187351848320441,-0.9343384197415081,-0.9171403246229588,-0.9243029043857621,-0.9784281418968811,-0.9624835455519849,-0.962299370953496,-0.9867680153829974,-0.9614923066938726,-0.967482603163589,-0.9984300268316099,-0.965517733712701,-0.9339807202276784,-0.9981745163400224,-0.9814826040465229,-0.7613840334834145,-0.9993421483915403,-0.9818297602547341,-0.9485907463178089,-0.99455198071033,-0.9308309568996793,-0.9120560377146287,-0.9962205112180078,-0.9013178255005498,-0.7805760404348459,-0.9373310800821097,-0.6595961025705666,-0.42838870642980154,-0.7195919893050201,-0.3294245270156133,-0.12711837863414657
32,-0.9666420597837692,-0.97060633787835,-0.9641858079888231,-0.9600617572401986,-0.9696851879559617,-0.949592869653961,-0.9325788034248441,-0.969618087477129,-0.9571070050325152,-0.9441244199600266,-0.9628869360286106,-0.9476098694480228,-0.9424397264383086,-0.9532458192034804,-0.9555701010606984,-0.9532945959093568,-0.9606594743212645,-0.9533303970283087,-0.9456156938154106,-0.9507354152178786,-0.931488446863234,-0.936448138404385,-0.9801050257725928,-0.9670943804068942,-0.9636757989418197,-0.9827185352749217,-0.9358245487785726,-0.9597435306248019,-0.9975746393652452,-0.8979662051182091,-0.8431663847506164,-0.9976379811910527,-0.9661299491003732,-0.9661326651749117,-0.9987228808843025,-0.9498645176632292,-0.951560347736416,-0.9944860376067678,-0.9178252725679821,-0.8869314907496103,-0.9962132238813377,-0.8936415058252757,-0.8570496474085596,-0.946175294279916,-0.6752495600975896,-0.49563560391128597,-0.7435355751597486,-0.43486012092914483,-0.399101583005644
33,-0.9821836386369661,-0.9848958992361574,-0.983000988034455,-0.9772683140695966,-0.9825960388932531,-0.970335181149609,-0.9550127482001999,-0.980326481674757,-0.9758180575836021,-0.9603031142666826,-0.9764676099347109,-0.9685996908259086,-0.964052651884641,-0.9740343270641773,-0.977297369078564,-0.9726316221910745,-0.9780617857591303,-0.9759574942615965,-0.9708612024673065,-0.9742085573572046,-0.9649678070495235,-0.9673352914839608,-0.9894554104649005,-0.9837786912004993,-0.9820137291586278,-0.990320101605446,-0.9707555883591312,-0.9788409056967866,-0.9984433239787049,-0.9074638105856626,-0.8275394036429309,-0.9984589726683221,-0.9802440656602165,-0.897389734099533,-0.9989635633004568,-0.9574663977495821,-0.963988651359272,-0.9965857398406937,-0.9410740495975974,-0.8950943849655197,-0.9978633248441322,-0.9363197463221191,-0.9401476777565293,-0.9706381985026482,-0.8501866758699258,-0.8118367735503094,-0.887380450742852,-0.7924257837169923,-0.7690315926609119
34,-0.9806579703127976,-0.9828792307571639,-0.9796111747176901,-0.9748789933330682,-0.980015421936804,-0.9641742340908135,-0.9483465701797381,-0.9766150896868043,-0.9714041582469056,-0.9601797889897201,-0.9718899363984779,-0.9603027100362655,-0.9574580793578518,-0.9642222194983523,-0.9619277771812909,-0.9639721743477468,-0.9660174646994475,-0.9635738237415716,-0.9595179667961253,-0.9638690135136216,-0.9533463555311665,-0.9543242826134253,-0.9828985995407395,-0.9779560974576953,-0.9772467736940027,-0.9853237301960732,-0.9557269816952965,-0.9782105995351833,-0.9948074027557705,-0.9330888208480657,-0.8679181364200678,-0.9957859739906935,-0.9423761630867804,-0.9329102815745262,-0.9964114252293936,-0.9338412451484497,-0.9778479782252926,-0.993255198267826,-0.9274335532608288,-0.9260524901248435,-0.9955072324637069,-0.9260191650527756,-0.92585175683966,-0.9601044982323658,-0.7952674687684582,-0.6067841131827437,-0.8313667021816754,-0.4517598778352738,-0.2625767223549088
35,-0.9626105524947979,-0.972108592789583,-0.9652700904923088,-0.9584104999250034,-0.9631306812317633,-0.9284658714006465,-0.9121959101294395,-0.9633731419945778,-0.9503801074637861,-0.9329508071674366,-0.9589364149349836,-0.9426752646805577,-0.9344383626976909,-0.9462179950565885,-0.9474335518475357,-0.941990927063602,-0.9544963521547181,-0.9481222583016446,-0.9374181627493926,-0.9436759696104609,-0.9245842086395446,-0.9261106505565548,-0.9769082115541701,-0.9652976245580969,-0.9550573813765184,-0.9839244309154794,-0.9506748051062558,-0.9711617882415624,-0.9975502473646506,-0.9243249315067444,-0.913097146165617,-0.997230893512268,-0.9680797130429584,-0.996666177453689,-0.9985041047933364,-0.9637127855497238,-0.9554334803230422,-0.9934590586117565,-0.9250199029506319,-0.9169039171605913,-0.9957979512344819,-0.9049715951918322,-0.8264583884627559,-0.9431014020937318,-0.7208096549876813,-0.5007806099720271,-0.7705676942300037,-0.40368401518802066,-0.18509631792115153
36,-0.9459587325820067,-0.9566575152726449,-0.9473416814702539,-0.9425174622748083,-0.9543056583973577,-0.9197128658998286,-0.9038337140701921,-0.9545094850603509,-0.9316094001643735,-0.916444940994808,-0.9486434426532262,-0.9252587126097706,-0.9165209512368426,-0.9346415471814775,-0.9290600181560709,-0.9280955694130277,-0.9402832616539973,-0.926574026592929,-0.916381384392958,-0.9252103125039574,-0.898424393547955,-0.8998865766593831,-0.9682356207357032,-0.9515060678186654,-0.9393252488483288,-0.9784659818390395,-0.9179934240864663,-0.959236191054194,-0.9968691451015943,-0.8891246759402837,-0.8324990052089372,-0.9967391823430083,-0.9546362978634013,-0.6162581538301508,-0.9985988938616055,-0.963187680711768,-0.9519674157152216,-0.9914359340879022,-0.91779438391976,-0.9232416123587122,-0.9945629233320351,-0.9024183862901318,-0.8233035208618478,-0.9292141136898437,-0.7205746360346794,-0.523296069411415,-0.7524056901821384,-0.4591875850110553,-0.4383476214592091
37,-0.9840436560756719,-0.9849542281021377,-0.9820151470817915,-0.9768528734245872,-0.9848321537287168,-0.9733548295762902,-0.9641133664763455,-0.9837750140519891,-0.9813427670031303,-0.9726325072890663,-0.980405856301304,-0.9746504299808674,-0.9744629039735935,-0.9754878155482344,-0.9742655008733664,-0.971578254046108,-0.9781886925036339,-0.9790748268452455,-0.9747714016321949,-0.9693452185185463,-0.9467536663462433,-0.9543766914316745,-0.9900095012785717,-0.9848828425864633,-0.9852416136364611,-0.9887554940876586,-0.9180076271471851,-0.9720010604458693,-0.9985669812853214,-0.9066399353155671,-0.8849026465845354,-0.9986254504647643,-0.9769699176872546,-0.8996992814389833,-0.9993464776486638,-0.9644693142527675,-0.9696402473333755,-0.9954706880129627,-0.9392824400022101,-0.9054543604210227,-0.997610772336356,-0.9318578806077595,-0.9311686766617897,-0.9744358071239292,-0.8470939018124855,-0.8286667411323752,-0.8930128580181251,-0.8011335083568933,-0.7851755636472555
38,-0.995293733162774,-0.9947801322241993,-0.9907386889823986,-0.9888711122162229,-0.9930166519587644,-0.9870242226894328,-0.9762467797101941,-0.9914127753626027,-0.9914202020063476,-0.9870587437061604,-0.9901526655459122,-0.9907666174866645,-0.9903289574954209,-0.9897602222937163,-0.9897696878130058,-0.9878908031612564,-0.9875226780993236,-0.9878338838310747,-0.9849559002988237,-0.9818954043471146,-0.971894372833482,-0.9715512788075238,-0.9938686034742065,-0.9935885597734385,-0.9925209147472778,-0.9938171254773254,-0.972732128222692,-0.9851636933098348,-0.998760277062157,-0.8711039104253658,-0.8245775252220149,-0.9988331495617999,-0.9894181539088799,-0.3728094420840722,-0.9992132728301455,-0.9398022002304343,-0.9725325495882229,-0.9959464168486196,-0.9439193962146519,-0.911969765560741,-0.9978410281821148,-0.939073709721984,-0.9338826307468603,-0.9821631116832901,-0.8038087996622612,-0.6826247731698278,-0.8613324986648879,-0.6160245689717817,-0.5394688281071925
39,-0.9398735063663525,-0.9539114913100875,-0.9478086127190142,-0.930998549876665,-0.9536442030140203,-0.9106758742697972,-0.8921780587366881,-0.9603325262239517,-0.9449558934412811,-0.908173869001754,-0.9531857662473455,-0.9251738192853751,-0.9121993968421696,-0.9402421882892752,-0.9384493107013723,-0.9313489584841609,-0.9488102062460009,-0.932077944892732,-0.9170956203702312,-0.9300432305216124,-0.8877460944018098,-0.9034932033727873,-0.9780176153738902,-0.9564045608017795,-0.9520222062759337,-0.9810163131742858,-0.9196265172592266,-0.9564534963357507,-0.9982164186232125,-0.9161903597476709,-0.863090645672924,-0.9979276754101057,-0.9711024259578972,-0.9977825636742816,-0.9993430524626709,-0.972533701533116,-0.9565483137729938,-0.9925583404891776,-0.9200451157034297,-0.9136212193917714,-0.9959996095622925,-0.9038173342300718,-0.8251082549472362,-0.9399774466505313,-0.6547671988501433,-0.43024081414546855,-0.7455511482506862,-0.3587654677572159,-0.1515972259876892
40,-0.9528461238842058,-0.9635738466767546,-0.9577894165372048,-0.9465224903800523,-0.9556846491399633,-0.9131715639063072,-0.8902137824540195,-0.9607803190244104,-0.9429510800961158,-0.9086085243435553,-0.9522422837730066,-0.9309686253605477,-0.9173031960002054,-0.9347453854360379,-0.9389338944903283,-0.9301675269736164,-0.9466545537916833,-0.9345786444881928,-0.9190481528892429,-0.9314971095043436,-0.9114957580121719,-0.912611635795442,-0.9740121064671425,-0.9576222404232407,-0.9525053483363379,-0.9844466140273108,-0.951933812074161,-0.965219457197078,-0.9979840253046368,-0.9406584053647054,-0.8901828957554747,-0.9977238801161626,-0.9732875743423722,-0.9829485790963155,-0.9990746286839802,-0.9786614854493846,-0.9465598561012791,-0.9931535985378507,-0.9289026505157364,-0.9250928452575872,-0.9956807173216958,-0.9035540223754059,-0.7826273943093766,-0.9376801650457015,-0.6818667092786654,-0.4420545009290275,-0.7321944710860666,-0.35354394578180265,-0.1440739492189288
41,-0.9786267465827365,-0.9809723052638758,-0.9762156247410911,-0.9722475863479401,-0.9776730376329983,-0.9624568548449984,-0.9468258392545237,-0.9779519826741438,-0.9707763261806706,-0.9594484034328443,-0.9742283628202615,-0.9690823734494888,-0.9661139254876796,-0.9688066820581712,-0.9702056838632864,-0.9663750586208043,-0.9717150994588986,-0.9679848119779512,-0.9600406320826956,-0.9613917809460103,-0.9465374246526919,-0.9484416038591279,-0.9851123147151188,-0.9787555931939962,-0.9756300702751395,-0.9884497139438047,-0.9613750373468868,-0.9763421133801626,-0.9982874850363747,-0.9181890634724494,-0.8781959772638495,-0.9981826719572018,-0.9825011631779001,-0.8336058428836446,-0.9990221299605856,-0.9566905443926947,-0.9556689555205824,-0.9953979974225962,-0.9306428316508097,-0.8942072335594426,-0.9970534988022585,-0.9255975403373041,-0.918370642166893,-0.9671039740777534,-0.8557068020297569,-0.8261549749261006,-0.8928628375130151,-0.8033015699662419,-0.7798191190395877
42,-0.9690280486468724,-0.97468463680158,-0.968511825885497,-0.9610793655563505,-0.968533947476814,-0.9366995939088425,-0.9151267738495008,-0.9712108963031261,-0.9615333090799535,-0.9412569052025845,-0.9663238204964364,-0.9569102797391982,-0.9483017423441866,-0.9528185280097382,-0.9551607470570647,-0.9500713009927959,-0.9592898422380063,-0.951419716070144,-0.9396840777279314,-0.9442687359614036,-0.9273010517044797,-0.9285003319110166,-0.9798709410273951,-0.9691626271028406,-0.9662222388206042,-0.9874178325850559,-0.9552626959365291,-0.9730349739917293,-0.9982753380495559,-0.9399364336954161,-0.9140384998227611,-0.9981459544923805,-0.9780896714730201,-0.9049320369090323,-0.9991803304113713,-0.9744602964464864,-0.9551261385308082,-0.9938750496854802,-0.9323155553991765,-0.9294273017540322,-0.9960232719477851,-0.9055003269314861,-0.8230048873135826,-0.9521492464869107,-0.6970520804761261,-0.48190833780442444,-0.7637574168386985,-0.3629240311009358,-0.15997378856546773
43,-0.9551522595161763,-0.9701410902740766,-0.9621051071505766,-0.9539501639022064,-0.9572304570840926,-0.9210328025134797,-0.9059547121198709,-0.9598495933687273,-0.9423780965263254,-0.9245807677678406,-0.9532038962939164,-0.9328053021707069,-0.9293263786635941,-0.9368165449314704,-0.931833198988155,-0.9340579877643471,-0.9432771033377902,-0.9296510989306497,-0.9206431538402683,-0.9360664015645892,-0.9170295755264384,-0.9210011420696953,-0.969868543803557,-0.9574454461375717,-0.9450749590140646,-0.977615956879219,-0.9422968371812357,-0.9377164053793081,-0.9931336825420304,-0.8869859331913599,-0.9121523173151935,-0.9942792315874152,-0.9362554848866199,-0.954418466151991,-0.9961311465611835,-0.9435066221876581,-0.9442020726042439,-0.9919493236154412,-0.9211248025145249,-0.9245464826005245,-0.9944159899403813,-0.9065233950585652,-0.8496517409985718,-0.9290566771766612,-0.7510414227753195,-0.5388652479187939,-0.7660344868324437,-0.38394595953978766,-0.16426366144344196
44,-0.9820537779156786,-0.985151600027513,-0.9811174750747188,-0.9771799166826997,-0.9791712654836573,-0.9603256333697368,-0.9395523479491925,-0.9770099174673292,-0.9727318282226114,-0.9593859961301163,-0.9698704205613786,-0.9652201895861102,-0.9642200705174474,-0.9606236224572924,-0.9652514426044345,-0.9649856633036454,-0.9677689246740528,-0.9685714114019326,-0.9636697454334986,-0.9587614655803651,-0.9491033680852544,-0.9465651197985936,-0.9846205520974031,-0.9811570958750533,-0.9811330568031194,-0.9861913843647366,-0.958986477762568,-0.9719794001872392,-0.9984909720448036,-0.9242298602584058,-0.929069813042417,-0.9984316450648957,-0.9829074518713132,-0.5987946108526876,-0.9993382403846557,-0.967128680965059,-0.9718005544950474,-0.9940146603517277,-0.93260768548413,-0.9245140467856217,-0.9963096009955675,-0.9207434429256305,-0.8742047968755742,-0.96560289423439,-0.7620227202286678,-0.5769811468409665,-0.8096262665490837,-0.4927677320726719,-0.35552430346677844
45,-0.9814210111197478,-0.984620664412631,-0.983243323792051,-0.9783275130261038,-0.9784426941767139,-0.9577988026985715,-0.9404300862560088,-0.9801312306713771,-0.9783360700070561,-0.963397511644998,-0.9772897083883315,-0.9730723291636938,-0.9687874369511157,-0.9706488233792541,-0.9760628038390085,-0.9735387979977286,-0.9723875697749121,-0.9677408753464579,-0.962177721696394,-0.9617730730804799,-0.9478693316136264,-0.9482729635203866,-0.9885512224805109,-0.9835230034547208,-0.9822853928934296,-0.9908240845235661,-0.9730526374715336,-0.980887249824101,-0.9986907293962695,-0.9432115947444617,-0.8934380296084947,-0.9986359251956999,-0.980995732765505,-0.3558901524877891,-0.9994268140624224,-0.9646581871793553,-0.9658192873499747,-0.9944393402850435,-0.9438944028647465,-0.9439946049232821,-0.9968703019992549,-0.9192428227895306,-0.8479517618070647,-0.9647309457324926,-0.7071291090360792,-0.4763045464432999,-0.7694889438407451,-0.3541683136829351,-0.13459381337755133
